Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
1995-96,14/04/1996,Celta,Zaragoza,1,1,D,1,0,H
1995-96,14/04/1996,Espanol,Vallecano,4,2,H,1,1,D
1995-96,14/04/1996,La Coruna,Merida,2,1,H,0,0,D
1995-96,14/04/1996,Sociedad,Valencia,5,2,H,4,0,H
1995-96,14/04/1996,Sp Gijon,Oviedo,0,1,A,0,1,A
1995-96,14/04/1996,Tenerife,Salamanca,4,0,H,2,0,H
1995-96,14/04/1996,Valladolid,Ath Bilbao,1,1,D,0,0,D
1995-96,20/04/1996,Barcelona,Ath Madrid,1,3,A,1,1,D
1995-96,20/04/1996,Valencia,Santander,2,1,H,2,1,H
1995-96,21/04/1996,Ath Bilbao,Tenerife,2,0,H,1,0,H
1995-96,21/04/1996,Betis,Sp Gijon,2,5,A,1,3,A
1995-96,21/04/1996,Compostela,Sociedad,2,0,H,1,0,H
1995-96,21/04/1996,Merida,Valladolid,1,0,H,0,0,D
1995-96,21/04/1996,Oviedo,Sevilla,2,3,A,1,0,H
1995-96,21/04/1996,Real Madrid,Espanol,1,2,A,0,0,D
1995-96,21/04/1996,Salamanca,Albacete,2,4,A,1,2,A
1995-96,21/04/1996,Vallecano,Celta,1,3,A,1,3,A
1995-96,21/04/1996,Zaragoza,La Coruna,2,3,A,1,2,A
1995-96,27/04/1996,Ath Madrid,Valencia,2,3,A,1,1,D
1995-96,28/04/1996,Albacete,Tenerife,0,0,D,0,0,D
1995-96,28/04/1996,Celta,Real Madrid,1,1,D,1,1,D
1995-96,28/04/1996,La Coruna,Vallecano,1,0,H,0,0,D
1995-96,28/04/1996,Merida,Ath Bilbao,1,0,H,0,0,D
1995-96,28/04/1996,Santander,Compostela,1,0,H,1,0,H
1995-96,28/04/1996,Sevilla,Betis,1,0,H,1,0,H
1995-96,28/04/1996,Sociedad,Salamanca,1,0,H,1,0,H
1995-96,28/04/1996,Sp Gijon,Barcelona,0,3,A,0,3,A
1995-96,28/04/1996,Valladolid,Zaragoza,0,0,D,0,0,D
1995-96,4/5/1996,Compostela,Ath Madrid,1,3,A,0,1,A
1995-96,4/5/1996,Valencia,Sp Gijon,1,0,H,0,0,D
1995-96,5/5/1996,Ath Bilbao,Albacete,2,2,D,1,0,H
1995-96,5/5/1996,Barcelona,Sevilla,1,1,D,0,1,A
1995-96,5/5/1996,Betis,Espanol,2,3,A,1,2,A
1995-96,5/5/1996,Oviedo,Celta,1,1,D,0,1,A
1995-96,5/5/1996,Real Madrid,La Coruna,1,0,H,0,0,D
1995-96,5/5/1996,Salamanca,Santander,5,0,H,4,0,H
1995-96,5/5/1996,Tenerife,Sociedad,1,0,H,0,0,D
1995-96,5/5/1996,Vallecano,Valladolid,0,2,A,0,0,D
1995-96,5/5/1996,Zaragoza,Merida,3,1,H,1,1,D
1995-96,8/5/1996,Espanol,Oviedo,5,0,H,2,0,H
1995-96,12/5/1996,Ath Madrid,Salamanca,2,1,H,1,0,H
1995-96,12/5/1996,Celta,Betis,2,0,H,0,0,D
1995-96,12/5/1996,La Coruna,Oviedo,0,4,A,0,1,A
1995-96,12/5/1996,Merida,Vallecano,0,1,A,0,0,D
1995-96,12/5/1996,Santander,Tenerife,1,2,A,1,0,H
1995-96,12/5/1996,Sevilla,Valencia,1,2,A,0,1,A
1995-96,12/5/1996,Sociedad,Albacete,8,1,H,3,1,H
1995-96,12/5/1996,Sp Gijon,Compostela,2,1,H,1,1,D
1995-96,12/5/1996,Valladolid,Real Madrid,0,3,A,0,0,D
1995-96,12/5/1996,Zaragoza,Ath Bilbao,1,0,H,0,0,D
1995-96,15/05/1996,Espanol,Barcelona,1,1,D,0,0,D
1995-96,18/05/1996,Tenerife,Ath Madrid,1,1,D,0,0,D
1995-96,19/05/1996,Albacete,Santander,2,2,D,0,2,A
1995-96,19/05/1996,Barcelona,Celta,3,2,H,0,1,A
1995-96,19/05/1996,Betis,La Coruna,1,0,H,1,0,H
1995-96,19/05/1996,Compostela,Sevilla,0,0,D,0,0,D
1995-96,19/05/1996,Oviedo,Valladolid,3,8,A,2,1,H
1995-96,19/05/1996,Real Madrid,Merida,4,0,H,3,0,H
1995-96,19/05/1996,Salamanca,Sp Gijon,3,0,H,3,0,H
1995-96,19/05/1996,Sociedad,Ath Bilbao,2,2,D,2,1,H
1995-96,19/05/1996,Valencia,Espanol,1,0,H,0,0,D
1995-96,19/05/1996,Vallecano,Zaragoza,4,3,H,1,0,H
1995-96,25/05/1996,Ath Bilbao,Vallecano,3,1,H,0,0,D
1995-96,25/05/1996,Ath Madrid,Albacete,2,0,H,2,0,H
1995-96,25/05/1996,Celta,Valencia,1,1,D,0,1,A
1995-96,25/05/1996,Espanol,Compostela,0,0,D,0,0,D
1995-96,25/05/1996,Santander,Sociedad,2,3,A,2,2,D
1995-96,25/05/1996,Sevilla,Salamanca,3,1,H,1,0,H
1995-96,25/05/1996,Sp Gijon,Tenerife,0,2,A,0,1,A
1995-96,25/05/1996,Valladolid,Betis,3,1,H,2,0,H
1995-96,25/05/1996,Zaragoza,Real Madrid,0,1,A,0,1,A
1995-96,26/05/1996,La Coruna,Barcelona,2,2,D,1,0,H
1995-96,26/05/1996,Merida,Oviedo,3,1,H,1,0,H
1996-97,31/08/1996,La Coruna,Real Madrid,1,1,D,1,0,H
1996-97,1/9/1996,Ath Madrid,Celta,2,0,H,0,0,D
1996-97,1/9/1996,Betis,Ath Bilbao,3,0,H,1,0,H
1996-97,1/9/1996,Hercules,Extremadura,2,1,H,1,0,H
1996-97,1/9/1996,Oviedo,Barcelona,2,4,A,0,0,D
1996-97,1/9/1996,Santander,Valencia,3,2,H,0,2,A
1996-97,1/9/1996,Sociedad,Sevilla,1,0,H,1,0,H
1996-97,1/9/1996,Tenerife,Compostela,6,0,H,3,0,H
1996-97,1/9/1996,Vallecano,Valladolid,1,2,A,0,0,D
1996-97,1/9/1996,Zaragoza,Logrones,2,2,D,1,0,H
1996-97,2/9/1996,Espanol,Sp Gijon,2,3,A,2,0,H
1996-97,7/9/1996,Barcelona,Espanol,2,1,H,0,0,D
1996-97,7/9/1996,Compostela,Ath Madrid,3,1,H,1,1,D
1996-97,7/9/1996,Logrones,Tenerife,0,1,A,0,1,A
1996-97,7/9/1996,Valencia,Sociedad,0,1,A,0,1,A
1996-97,8/9/1996,Ath Bilbao,Vallecano,3,2,H,0,1,A
1996-97,8/9/1996,Celta,La Coruna,1,1,D,0,1,A
1996-97,8/9/1996,Real Madrid,Hercules,3,0,H,2,0,H
1996-97,8/9/1996,Sevilla,Zaragoza,1,2,A,0,1,A
1996-97,8/9/1996,Sp Gijon,Santander,0,1,A,0,1,A
1996-97,8/9/1996,Valladolid,Oviedo,0,1,A,0,0,D
1996-97,9/9/1996,Extremadura,Betis,0,3,A,0,0,D
1996-97,14/09/1996,Zaragoza,Valencia,1,1,D,1,1,D
1996-97,15/09/1996,Ath Madrid,La Coruna,0,2,A,0,0,D
1996-97,15/09/1996,Compostela,Logrones,1,2,A,1,1,D
1996-97,15/09/1996,Espanol,Valladolid,1,0,H,1,0,H
1996-97,15/09/1996,Hercules,Celta,0,2,A,0,2,A
1996-97,15/09/1996,Oviedo,Ath Bilbao,2,0,H,0,0,D
1996-97,15/09/1996,Santander,Barcelona,1,1,D,0,1,A
1996-97,15/09/1996,Sociedad,Sp Gijon,1,1,D,1,1,D
1996-97,15/09/1996,Tenerife,Sevilla,0,2,A,0,1,A
1996-97,15/09/1996,Vallecano,Extremadura,3,0,H,2,0,H
1996-97,16/09/1996,Betis,Real Madrid,1,1,D,1,1,D
1996-97,21/09/1996,Ath Bilbao,Espanol,2,2,D,1,0,H
1996-97,21/09/1996,Logrones,Ath Madrid,0,3,A,0,2,A
1996-97,21/09/1996,Valencia,Tenerife,2,1,H,0,0,D
1996-97,21/09/1996,Valladolid,Santander,3,0,H,1,0,H
1996-97,22/09/1996,Barcelona,Sociedad,3,2,H,1,0,H
1996-97,22/09/1996,Celta,Betis,0,2,A,0,0,D
1996-97,22/09/1996,Extremadura,Oviedo,0,2,A,0,2,A
1996-97,22/09/1996,La Coruna,Hercules,4,0,H,3,0,H
1996-97,22/09/1996,Real Madrid,Vallecano,1,0,H,1,0,H
1996-97,22/09/1996,Sp Gijon,Zaragoza,2,0,H,2,0,H
1996-97,23/09/1996,Sevilla,Compostela,0,1,A,0,0,D
1996-97,28/09/1996,Betis,La Coruna,1,2,A,1,0,H
1996-97,28/09/1996,Espanol,Extremadura,5,1,H,3,0,H
1996-97,28/09/1996,Santander,Ath Bilbao,1,2,A,1,0,H
1996-97,28/09/1996,Sociedad,Valladolid,0,0,D,0,0,D
1996-97,29/09/1996,Compostela,Valencia,0,3,A,0,0,D
1996-97,29/09/1996,Logrones,Sevilla,2,0,H,1,0,H
1996-97,29/09/1996,Oviedo,Real Madrid,2,3,A,1,3,A
1996-97,29/09/1996,Tenerife,Sp Gijon,6,0,H,3,0,H
1996-97,29/09/1996,Vallecano,Celta,3,0,H,1,0,H
1996-97,29/09/1996,Zaragoza,Barcelona,3,5,A,2,1,H
1996-97,30/09/1996,Ath Madrid,Hercules,3,0,H,1,0,H
1996-97,1/10/1996,Real Madrid,Espanol,2,0,H,2,0,H
1996-97,2/10/1996,Ath Bilbao,Sociedad,1,3,A,1,2,A
1996-97,2/10/1996,Barcelona,Tenerife,1,1,D,0,0,D
1996-97,2/10/1996,Celta,Oviedo,3,1,H,2,0,H
1996-97,2/10/1996,Extremadura,Santander,1,2,A,0,1,A
1996-97,2/10/1996,Hercules,Betis,0,1,A,0,0,D
1996-97,2/10/1996,La Coruna,Vallecano,1,1,D,0,0,D
1996-97,2/10/1996,Sp Gijon,Compostela,1,1,D,1,0,H
1996-97,2/10/1996,Valencia,Logrones,0,1,A,0,1,A
1996-97,2/10/1996,Valladolid,Zaragoza,1,1,D,1,0,H
1996-97,3/10/1996,Sevilla,Ath Madrid,0,0,D,0,0,D
1996-97,12/10/1996,Ath Madrid,Betis,2,2,D,2,1,H
1996-97,12/10/1996,Compostela,Barcelona,1,5,A,0,3,A
1996-97,12/10/1996,Espanol,Celta,0,0,D,0,0,D
1996-97,12/10/1996,Sevilla,Valencia,0,2,A,0,1,A
1996-97,12/10/1996,Tenerife,Valladolid,1,3,A,0,1,A
1996-97,12/10/1996,Zaragoza,Ath Bilbao,1,1,D,0,1,A
1996-97,13/10/1996,Logrones,Sp Gijon,0,2,A,0,1,A
1996-97,13/10/1996,Oviedo,La Coruna,0,1,A,0,0,D
1996-97,13/10/1996,Santander,Real Madrid,2,2,D,0,0,D
1996-97,13/10/1996,Sociedad,Extremadura,3,0,H,2,0,H
1996-97,13/10/1996,Vallecano,Hercules,2,1,H,2,1,H
1996-97,19/10/1996,Ath Bilbao,Tenerife,2,0,H,1,0,H
1996-97,19/10/1996,Extremadura,Zaragoza,2,1,H,1,0,H
1996-97,19/10/1996,Hercules,Oviedo,1,1,D,0,1,A
1996-97,19/10/1996,La Coruna,Espanol,2,0,H,0,0,D
1996-97,19/10/1996,Real Madrid,Sociedad,6,1,H,2,1,H
1996-97,19/10/1996,Valladolid,Compostela,3,1,H,2,0,H
1996-97,20/10/1996,Barcelona,Logrones,8,0,H,4,0,H
1996-97,20/10/1996,Betis,Vallecano,3,0,H,1,0,H
1996-97,20/10/1996,Celta,Santander,1,1,D,0,0,D
1996-97,20/10/1996,Valencia,Ath Madrid,3,1,H,1,0,H
1996-97,21/10/1996,Sp Gijon,Sevilla,1,1,D,0,1,A
1996-97,22/10/1996,Zaragoza,Real Madrid,1,2,A,0,1,A
1996-97,23/10/1996,Ath Madrid,Vallecano,1,3,A,0,1,A
1996-97,23/10/1996,Compostela,Ath Bilbao,1,1,D,0,0,D
1996-97,23/10/1996,Espanol,Hercules,2,1,H,0,0,D
1996-97,23/10/1996,Logrones,Valladolid,0,1,A,0,1,A
1996-97,23/10/1996,Oviedo,Betis,1,1,D,1,1,D
1996-97,23/10/1996,Santander,La Coruna,1,1,D,0,0,D
1996-97,23/10/1996,Sevilla,Barcelona,0,1,A,0,0,D
1996-97,23/10/1996,Sociedad,Celta,1,2,A,1,0,H
1996-97,23/10/1996,Tenerife,Extremadura,2,1,H,2,1,H
1996-97,23/10/1996,Valencia,Sp Gijon,2,1,H,1,1,D
1996-97,26/10/1996,Barcelona,Valencia,3,2,H,2,0,H
1996-97,26/10/1996,Betis,Espanol,1,2,A,1,2,A
1996-97,26/10/1996,Real Madrid,Tenerife,0,0,D,0,0,D
1996-97,26/10/1996,Sp Gijon,Ath Madrid,0,1,A,0,0,D
1996-97,27/10/1996,Ath Bilbao,Logrones,6,0,H,4,0,H
1996-97,27/10/1996,Celta,Zaragoza,0,0,D,0,0,D
1996-97,27/10/1996,Extremadura,Compostela,1,1,D,1,1,D
1996-97,27/10/1996,Hercules,Santander,0,1,A,0,1,A
1996-97,27/10/1996,La Coruna,Sociedad,1,0,H,1,0,H
1996-97,27/10/1996,Vallecano,Oviedo,2,2,D,2,1,H
1996-97,28/10/1996,Valladolid,Sevilla,0,1,A,0,0,D
1996-97,2/11/1996,Santander,Betis,1,1,D,0,0,D
1996-97,3/11/1996,Ath Madrid,Oviedo,3,0,H,1,0,H
1996-97,3/11/1996,Compostela,Real Madrid,1,2,A,0,1,A
1996-97,3/11/1996,Espanol,Vallecano,0,0,D,0,0,D
1996-97,3/11/1996,Logrones,Extremadura,0,0,D,0,0,D
1996-97,3/11/1996,Sevilla,Ath Bilbao,4,2,H,2,1,H
1996-97,3/11/1996,Sociedad,Hercules,2,1,H,1,1,D
1996-97,3/11/1996,Tenerife,Celta,0,0,D,0,0,D
1996-97,3/11/1996,Valencia,Valladolid,2,4,A,1,2,A
1996-97,3/11/1996,Zaragoza,La Coruna,1,2,A,1,1,D
1996-97,4/11/1996,Sp Gijon,Barcelona,0,0,D,0,0,D
1996-97,9/11/1996,Barcelona,Ath Madrid,3,3,D,2,1,H
1996-97,10/11/1996,Ath Bilbao,Valencia,2,0,H,1,0,H
1996-97,10/11/1996,Betis,Sociedad,2,1,H,1,1,D
1996-97,10/11/1996,Celta,Compostela,1,2,A,1,1,D
1996-97,10/11/1996,Extremadura,Sevilla,0,1,A,0,1,A
1996-97,10/11/1996,Hercules,Zaragoza,1,1,D,0,0,D
1996-97,10/11/1996,La Coruna,Tenerife,0,0,D,0,0,D
1996-97,10/11/1996,Oviedo,Espanol,3,1,H,1,1,D
1996-97,10/11/1996,Real Madrid,Logrones,0,0,D,0,0,D
1996-97,10/11/1996,Vallecano,Santander,0,0,D,0,0,D
1996-97,11/11/1996,Valladolid,Sp Gijon,1,0,H,0,0,D
1996-97,16/11/1996,Ath Madrid,Espanol,2,1,H,0,0,D
1996-97,16/11/1996,Compostela,La Coruna,0,0,D,0,0,D
1996-97,16/11/1996,Tenerife,Hercules,3,1,H,0,0,D
1996-97,16/11/1996,Valencia,Extremadura,0,0,D,0,0,D
1996-97,17/11/1996,Logrones,Celta,0,3,A,0,0,D
1996-97,17/11/1996,Santander,Oviedo,1,0,H,0,0,D
1996-97,17/11/1996,Sevilla,Real Madrid,1,3,A,0,2,A
1996-97,17/11/1996,Sociedad,Vallecano,3,1,H,2,1,H
1996-97,17/11/1996,Sp Gijon,Ath Bilbao,2,4,A,1,1,D
1996-97,17/11/1996,Zaragoza,Betis,2,2,D,1,0,H
1996-97,18/11/1996,Barcelona,Valladolid,6,1,H,3,0,H
1996-97,23/11/1996,Ath Bilbao,Barcelona,2,1,H,0,1,A
1996-97,23/11/1996,Extremadura,Sp Gijon,1,2,A,0,0,D
1996-97,24/11/1996,Betis,Tenerife,3,1,H,0,1,A
1996-97,24/11/1996,Celta,Sevilla,4,2,H,2,0,H
1996-97,24/11/1996,Espanol,Santander,0,0,D,0,0,D
1996-97,24/11/1996,Hercules,Compostela,1,0,H,0,0,D
1996-97,24/11/1996,La Coruna,Logrones,4,1,H,2,1,H
1996-97,24/11/1996,Oviedo,Sociedad,0,0,D,0,0,D
1996-97,24/11/1996,Real Madrid,Valencia,4,2,H,2,1,H
1996-97,24/11/1996,Vallecano,Zaragoza,1,1,D,1,0,H
1996-97,25/11/1996,Valladolid,Ath Madrid,0,3,A,0,1,A
1996-97,30/11/1996,Ath Madrid,Santander,1,0,H,1,0,H
1996-97,30/11/1996,Sp Gijon,Real Madrid,0,1,A,0,1,A
1996-97,30/11/1996,Tenerife,Vallecano,1,2,A,0,0,D
1996-97,30/11/1996,Valencia,Celta,2,0,H,1,0,H
1996-97,1/12/1996,Compostela,Betis,0,2,A,0,1,A
1996-97,1/12/1996,Logrones,Hercules,3,2,H,2,2,D
1996-97,1/12/1996,Sevilla,La Coruna,0,1,A,0,0,D
1996-97,1/12/1996,Sociedad,Espanol,1,0,H,1,0,H
1996-97,1/12/1996,Valladolid,Ath Bilbao,0,0,D,0,0,D
1996-97,1/12/1996,Zaragoza,Oviedo,1,0,H,1,0,H
1996-97,2/12/1996,Barcelona,Extremadura,3,0,H,3,0,H
1996-97,7/12/1996,Real Madrid,Barcelona,2,0,H,1,0,H
1996-97,8/12/1996,Ath Bilbao,Ath Madrid,1,1,D,0,1,A
1996-97,8/12/1996,Betis,Logrones,5,1,H,2,0,H
1996-97,8/12/1996,Celta,Sp Gijon,2,1,H,1,1,D
1996-97,8/12/1996,Espanol,Zaragoza,3,0,H,2,0,H
1996-97,8/12/1996,Extremadura,Valladolid,1,1,D,1,1,D
1996-97,8/12/1996,La Coruna,Valencia,1,0,H,1,0,H
1996-97,8/12/1996,Oviedo,Tenerife,1,3,A,1,2,A
1996-97,8/12/1996,Santander,Sociedad,1,2,A,1,2,A
1996-97,8/12/1996,Vallecano,Compostela,0,1,A,0,0,D
1996-97,9/12/1996,Hercules,Sevilla,3,0,H,0,0,D
1996-97,21/12/1996,Valladolid,Real Madrid,1,1,D,0,1,A
1996-97,22/12/1996,Ath Bilbao,Extremadura,0,0,D,0,0,D
1996-97,22/12/1996,Ath Madrid,Sociedad,2,2,D,1,2,A
1996-97,22/12/1996,Barcelona,Celta,1,0,H,1,0,H
1996-97,22/12/1996,Compostela,Oviedo,0,2,A,0,2,A
1996-97,22/12/1996,Logrones,Vallecano,0,2,A,0,1,A
1996-97,22/12/1996,Sevilla,Betis,0,3,A,0,1,A
1996-97,22/12/1996,Sp Gijon,La Coruna,1,1,D,1,1,D
1996-97,22/12/1996,Tenerife,Espanol,5,1,H,2,0,H
1996-97,22/12/1996,Zaragoza,Santander,0,2,A,0,1,A
1996-97,23/12/1996,Valencia,Hercules,3,0,H,2,0,H
1996-97,4/1/1997,Celta,Valladolid,0,2,A,0,0,D
1996-97,4/1/1997,La Coruna,Barcelona,0,1,A,0,0,D
1996-97,5/1/1997,Espanol,Compostela,0,2,A,0,0,D
1996-97,5/1/1997,Extremadura,Ath Madrid,2,4,A,0,1,A
1996-97,5/1/1997,Hercules,Sp Gijon,1,1,D,1,1,D
1996-97,5/1/1997,Oviedo,Logrones,2,1,H,1,0,H
1996-97,5/1/1997,Real Madrid,Ath Bilbao,1,0,H,0,0,D
1996-97,5/1/1997,Santander,Tenerife,1,2,A,0,2,A
1996-97,5/1/1997,Sociedad,Zaragoza,1,0,H,0,0,D
1996-97,6/1/1997,Betis,Valencia,1,1,D,1,1,D
1996-97,11/1/1997,Tenerife,Sociedad,0,1,A,0,0,D
1996-97,12/1/1997,Ath Bilbao,Celta,2,2,D,1,0,H
1996-97,12/1/1997,Ath Madrid,Zaragoza,5,1,H,3,0,H
1996-97,12/1/1997,Compostela,Santander,1,1,D,1,0,H
1996-97,12/1/1997,Extremadura,Real Madrid,0,0,D,0,0,D
1996-97,12/1/1997,Logrones,Espanol,1,0,H,0,0,D
1996-97,12/1/1997,Sevilla,Oviedo,2,1,H,1,1,D
1996-97,12/1/1997,Valencia,Vallecano,1,0,H,0,0,D
1996-97,12/1/1997,Valladolid,La Coruna,1,1,D,1,1,D
1996-97,13/01/1997,Barcelona,Hercules,2,3,A,2,2,D
1996-97,18/01/1997,Ath Madrid,Real Madrid,1,4,A,1,0,H
1996-97,19/01/1997,Betis,Barcelona,2,4,A,2,1,H
1996-97,19/01/1997,Celta,Extremadura,0,1,A,0,1,A
1996-97,19/01/1997,Hercules,Valladolid,1,0,H,1,0,H
1996-97,19/01/1997,La Coruna,Ath Bilbao,2,2,D,2,1,H
1996-97,19/01/1997,Oviedo,Valencia,3,0,H,1,0,H
1996-97,19/01/1997,Santander,Logrones,2,1,H,1,0,H
1996-97,19/01/1997,Sociedad,Compostela,4,1,H,2,0,H
1996-97,19/01/1997,Vallecano,Sp Gijon,0,1,A,0,0,D
1996-97,19/01/1997,Zaragoza,Tenerife,1,1,D,0,0,D
1996-97,20/01/1997,Espanol,Sevilla,1,0,H,0,0,D
1996-97,25/01/1997,Extremadura,La Coruna,1,0,H,0,0,D
1996-97,25/01/1997,Valencia,Espanol,1,1,D,0,0,D
1996-97,26/01/1997,Ath Bilbao,Hercules,5,0,H,2,0,H
1996-97,26/01/1997,Barcelona,Vallecano,6,0,H,5,0,H
1996-97,26/01/1997,Compostela,Zaragoza,2,1,H,0,0,D
1996-97,26/01/1997,Logrones,Sociedad,1,0,H,0,0,D
1996-97,26/01/1997,Real Madrid,Celta,4,0,H,1,0,H
1996-97,26/01/1997,Sevilla,Santander,0,0,D,0,0,D
1996-97,26/01/1997,Sp Gijon,Oviedo,0,0,D,0,0,D
1996-97,27/01/1997,Valladolid,Betis,1,3,A,1,1,D
1996-97,1/2/1997,Celta,Ath Madrid,1,1,D,1,0,H
1996-97,2/2/1997,Ath Bilbao,Betis,0,3,A,0,2,A
1996-97,2/2/1997,Barcelona,Oviedo,2,2,D,0,0,D
1996-97,2/2/1997,Compostela,Tenerife,1,1,D,1,1,D
1996-97,2/2/1997,Logrones,Zaragoza,1,2,A,0,0,D
1996-97,2/2/1997,Real Madrid,La Coruna,3,2,H,1,1,D
1996-97,2/2/1997,Sevilla,Sociedad,2,3,A,1,0,H
1996-97,2/2/1997,Sp Gijon,Espanol,4,3,H,2,1,H
1996-97,2/2/1997,Valencia,Santander,1,1,D,0,0,D
1996-97,2/2/1997,Valladolid,Vallecano,4,0,H,2,0,H
1996-97,3/2/1997,Extremadura,Hercules,0,0,D,0,0,D
1996-97,8/2/1997,Sociedad,Valencia,0,1,A,0,1,A
1996-97,9/2/1997,Ath Madrid,Compostela,4,1,H,2,1,H
1996-97,9/2/1997,Betis,Extremadura,3,1,H,0,0,D
1996-97,9/2/1997,Espanol,Barcelona,2,0,H,1,0,H
1996-97,9/2/1997,Hercules,Real Madrid,2,3,A,2,2,D
1996-97,9/2/1997,La Coruna,Celta,2,2,D,1,1,D
1996-97,9/2/1997,Oviedo,Valladolid,1,1,D,0,1,A
1996-97,9/2/1997,Santander,Sp Gijon,2,0,H,1,0,H
1996-97,9/2/1997,Tenerife,Logrones,2,0,H,0,0,D
1996-97,9/2/1997,Vallecano,Ath Bilbao,1,1,D,1,0,H
1996-97,9/2/1997,Zaragoza,Sevilla,2,1,H,1,0,H
1996-97,15/02/1997,Real Madrid,Betis,2,2,D,1,1,D
1996-97,15/02/1997,Sevilla,Tenerife,2,1,H,1,0,H
1996-97,15/02/1997,Valencia,Zaragoza,1,1,D,1,0,H
1996-97,16/02/1997,Ath Bilbao,Oviedo,3,2,H,0,1,A
1996-97,16/02/1997,Barcelona,Santander,1,0,H,1,0,H
1996-97,16/02/1997,Celta,Hercules,3,0,H,2,0,H
1996-97,16/02/1997,Extremadura,Vallecano,1,0,H,0,0,D
1996-97,16/02/1997,La Coruna,Ath Madrid,0,0,D,0,0,D
1996-97,16/02/1997,Logrones,Compostela,1,1,D,1,1,D
1996-97,16/02/1997,Sp Gijon,Sociedad,0,0,D,0,0,D
1996-97,16/02/1997,Valladolid,Espanol,2,1,H,1,1,D
1996-97,18/02/1997,Compostela,Sevilla,2,0,H,1,0,H
1996-97,19/02/1997,Ath Madrid,Logrones,2,0,H,1,0,H
1996-97,19/02/1997,Betis,Celta,1,1,D,0,0,D
1996-97,19/02/1997,Espanol,Ath Bilbao,0,2,A,0,1,A
1996-97,19/02/1997,Hercules,La Coruna,1,3,A,1,2,A
1996-97,19/02/1997,Oviedo,Extremadura,0,0,D,0,0,D
1996-97,19/02/1997,Santander,Valladolid,2,0,H,0,0,D
1996-97,19/02/1997,Tenerife,Valencia,2,1,H,0,0,D
1996-97,19/02/1997,Vallecano,Real Madrid,1,0,H,1,0,H
1996-97,19/02/1997,Zaragoza,Sp Gijon,5,0,H,3,0,H
1996-97,20/02/1997,Sociedad,Barcelona,2,0,H,1,0,H
1996-97,22/02/1997,Hercules,Ath Madrid,0,2,A,0,2,A
1996-97,23/02/1997,Ath Bilbao,Santander,2,2,D,0,1,A
1996-97,23/02/1997,Barcelona,Zaragoza,4,1,H,3,0,H
1996-97,23/02/1997,Celta,Vallecano,2,0,H,1,0,H
1996-97,23/02/1997,Extremadura,Espanol,3,0,H,1,0,H
1996-97,23/02/1997,La Coruna,Betis,3,0,H,2,0,H
1996-97,23/02/1997,Real Madrid,Oviedo,6,1,H,1,0,H
1996-97,23/02/1997,Sevilla,Logrones,1,4,A,0,2,A
1996-97,23/02/1997,Sp Gijon,Tenerife,2,1,H,1,0,H
1996-97,23/02/1997,Valladolid,Sociedad,3,0,H,1,0,H
1996-97,24/02/1997,Valencia,Compostela,2,1,H,1,1,D
1996-97,1/3/1997,Ath Madrid,Sevilla,3,2,H,2,1,H
1996-97,1/3/1997,Logrones,Valencia,2,1,H,0,1,A
1996-97,1/3/1997,Tenerife,Barcelona,4,0,H,1,0,H
1996-97,1/3/1997,Vallecano,La Coruna,1,2,A,0,1,A
1996-97,2/3/1997,Betis,Hercules,2,1,H,1,0,H
1996-97,2/3/1997,Compostela,Sp Gijon,2,1,H,1,0,H
1996-97,2/3/1997,Oviedo,Celta,2,1,H,0,1,A
1996-97,2/3/1997,Santander,Extremadura,2,3,A,0,2,A
1996-97,2/3/1997,Sociedad,Ath Bilbao,0,0,D,0,0,D
1996-97,2/3/1997,Zaragoza,Valladolid,1,0,H,0,0,D
1996-97,3/3/1997,Espanol,Real Madrid,0,2,A,0,0,D
1996-97,5/3/1997,Vallecano,Sevilla,2,0,H,0,0,D
1996-97,6/3/1997,Sp Gijon,Betis,2,4,A,1,1,D
1996-97,8/3/1997,Valencia,Sevilla,4,2,H,2,1,H
1996-97,9/3/1997,Ath Bilbao,Zaragoza,2,2,D,2,1,H
1996-97,9/3/1997,Barcelona,Compostela,3,0,H,2,0,H
1996-97,9/3/1997,Betis,Ath Madrid,3,2,H,1,1,D
1996-97,9/3/1997,Celta,Espanol,2,2,D,1,1,D
1996-97,9/3/1997,Extremadura,Sociedad,1,0,H,1,0,H
1996-97,9/3/1997,Hercules,Vallecano,1,0,H,1,0,H
1996-97,9/3/1997,La Coruna,Oviedo,3,0,H,2,0,H
1996-97,9/3/1997,Sp Gijon,Logrones,2,0,H,1,0,H
1996-97,9/3/1997,Valladolid,Tenerife,0,2,A,0,2,A
1996-97,10/3/1997,Real Madrid,Santander,2,1,H,0,1,A
1996-97,14/03/1997,Tenerife,Ath Bilbao,3,3,D,2,2,D
1996-97,15/03/1997,Ath Madrid,Valencia,1,4,A,0,3,A
1996-97,15/03/1997,Espanol,La Coruna,0,1,A,0,1,A
1996-97,16/03/1997,Compostela,Valladolid,1,1,D,1,1,D
1996-97,16/03/1997,Logrones,Barcelona,0,1,A,0,0,D
1996-97,16/03/1997,Oviedo,Hercules,2,0,H,1,0,H
1996-97,16/03/1997,Santander,Celta,1,0,H,0,0,D
1996-97,16/03/1997,Sevilla,Sp Gijon,2,1,H,0,0,D
1996-97,16/03/1997,Vallecano,Betis,0,4,A,0,1,A
